Employee_ID,Department,Age,Experience_Years,Salary,Performance_Score
E45158,AI,37.0,15,101449.0,66.0
E45159,MLOps,39.0,1,67198.0,77.0
E45160,ML,23.0,1,41521.0,81.0
E45161,Data,31.0,7,75010.0,84.0
E45162,Analytics,26.0,13,79911.0,78.0
E45163,Data,38.0,13,75307.0,80.0
E45164,Software,24.0,14,65510.0,61.0
E45165,ML,29.0,9,70086.0,81.0
E45166,Data,28.0,10,66220.0,87.0
E45167,MLOps,30.0,4,45395.0,88.0
E45168,ML,25.0,7,62581.0,75.0
E45169,MLOps,24.0,15,75915.0,67.0
E45170,AI,26.0,8,41298.0,76.0
E45171,Data,34.0,2,35000.0,59.0
E45172,Data,39.0,10,61388.0,92.0
E45173,Data,40.0,11,65859.0,88.0
E45174,MLOps,34.0,15,84688.0,80.0
E45175,ML,22.0,13,71211.0,69.0
E45176,Analytics,38.0,5,57418.0,70.0
E45177,Software,39.0,13,80104.0,86.0
E45178,AI,32.0,14,87331.0,77.0
E45179,MLOps,32.0,14,49998.0,99.0
E45180,Data,37.0,4,51328.0,78.0
E45181,Analytics,28.0,6,70441.0,67.0
E45182,Software,28.0,7,59681.0,78.0
E45183,ML,36.0,14,70415.0,81.0
E45184,ML,26.0,7,66018.0,72.0
E45185,HR,37.0,4,64671.0,86.0
E45186,ML,32.0,2,50581.0,86.0
E45187,HR,27.0,9,35000.0,79.0
E45188,Analytics,39.0,3,52499.0,74.0
E45189,Data,24.0,1,41252.0,81.0
E45190,ML,37.0,13,65975.0,75.0
E45191,Software,32.0,2,58255.0,79.0
E45192,ML,26.0,15,63220.0,85.0
E45193,Data,33.0,7,62859.0,69.0
E45194,ML,40.0,15,86920.0,87.0
E45195,ML,25.0,8,55159.0,76.0
E45196,AI,31.0,3,48633.0,72.0
E45197,ML,35.0,7,79234.0,98.0
E45198,Analytics,29.0,4,46752.0,82.0
E45199,AI,26.0,4,45442.0,55.0
E45200,Data,27.0,2,38584.0,78.0
E45201,Analytics,29.0,8,46194.0,73.0
E45202,MLOps,33.0,11,69128.0,73.0
E45203,Software,33.0,10,50825.0,79.0
E45204,ML,32.0,0,35000.0,63.0
E45205,Analytics,28.0,1,44871.0,75.0
E45206,Software,37.0,10,65565.0,64.0
E45207,Software,30.0,8,41706.0,74.0
E45208,ML,39.0,4,44631.0,62.0
E45209,MLOps,28.0,9,70192.0,83.0
E45210,Software,36.0,11,59663.0,61.0
E45211,Software,32.0,4,53492.0,83.0
E45212,Analytics,25.0,2,35000.0,72.0
E45213,ML,23.0,1,54722.0,70.0
E45214,Data,24.0,14,76148.0,76.0
E45215,HR,30.0,3,55283.0,72.0
E45216,ML,32.0,1,44790.0,79.0
E45217,Software,34.0,6,73905.0,78.0
E45218,Data,24.0,0,47985.0,83.0
E45219,AI,25.0,2,44560.0,80.0
E45220,ML,33.0,1,35443.0,76.0
E45221,ML,32.0,10,51860.0,72.0
E45222,MLOps,25.0,3,35000.0,91.0
E45223,Software,33.0,2,35000.0,90.0
E45224,AI,26.0,10,48560.0,73.0
E45225,Analytics,27.0,8,51532.0,76.0
E45226,HR,23.0,7,47615.0,59.0
E45227,MLOps,23.0,0,44136.0,79.0
E45228,Software,37.0,7,66025.0,77.0
E45229,ML,40.0,2,35000.0,77.0
E45230,ML,33.0,9,41097.0,68.0
E45231,Data,23.0,1,35000.0,76.0
E45232,HR,28.0,10,68561.0,93.0
E45233,AI,28.0,6,35000.0,78.0
E45234,ML,29.0,11,93553.0,71.0
E45235,HR,25.0,7,60381.0,74.0
E45236,AI,24.0,6,50124.0,72.0
E45237,AI,39.0,15,65428.0,80.0
E45238,Analytics,38.0,2,50760.0,72.0
E45239,Data,23.0,9,55194.0,90.0
E45240,ML,27.0,1,35000.0,79.0
E45241,Analytics,24.0,1,35000.0,72.0
E45242,ML,23.0,4,52233.0,68.0
E45243,Analytics,34.0,1,41491.0,64.0
E45244,Analytics,28.0,2,55417.0,80.0
E45245,Analytics,32.0,12,64358.0,77.0
E45246,Software,26.0,6,45663.0,89.0
E45247,Data,35.0,11,65504.0,64.0
E45248,Data,29.0,15,72431.0,90.0
E45249,ML,24.0,3,48252.0,83.0
E45250,MLOps,38.0,4,37433.0,69.0
E45251,ML,27.0,3,35000.0,81.0
E45252,ML,36.0,15,80399.0,83.0
E45253,Data,35.0,0,38746.0,84.0
E45254,Data,26.0,10,52348.0,99.0
E45255,HR,26.0,3,42249.0,84.0
E45256,ML,28.0,0,48390.0,80.0
E45257,ML,38.0,8,87210.0,80.0
E45258,AI,30.0,12,83594.0,87.0
E45259,ML,36.0,14,74280.0,76.0
E45260,Analytics,25.0,11,64493.0,83.0
E45261,AI,23.0,0,43964.0,77.0
E45262,Analytics,27.0,11,72641.0,76.0
E45263,MLOps,25.0,1,37552.0,72.0
E45264,ML,27.0,2,35000.0,70.0
E45265,HR,27.0,1,42018.0,78.0
E45266,Software,25.0,0,37364.0,77.0
E45267,AI,40.0,14,71703.0,76.0
E45268,ML,27.0,13,82374.0,78.0
E45269,Data,22.0,13,83358.0,81.0
E45270,AI,30.0,11,54071.0,69.0
E45271,ML,36.0,8,65234.0,82.0
E45272,HR,38.0,9,77001.0,77.0
E45273,HR,29.0,9,67666.0,90.0
E45274,ML,34.0,12,79437.0,71.0
E45275,ML,24.0,1,35000.0,79.0
E45276,MLOps,23.0,9,57489.0,82.0
E45277,Data,36.0,4,50548.0,74.0
E45278,Data,31.0,9,65117.0,82.0
E45279,AI,22.0,3,35000.0,64.0
E45280,Data,26.0,15,83332.0,84.0
E45281,ML,29.0,0,37490.0,75.0
E45282,MLOps,22.0,2,35000.0,84.0
E45283,Data,27.0,14,83720.0,78.0
E45284,Data,32.0,4,37794.0,73.0
E45285,HR,22.0,8,61325.0,73.0
E45286,ML,25.0,1,35000.0,83.0
E45287,Software,32.0,10,61089.0,83.0
E45288,MLOps,34.0,3,40763.0,67.0
E45289,AI,34.0,11,68449.0,74.0
E45290,MLOps,26.0,13,52499.0,77.0
E45291,Data,24.0,6,59020.0,86.0
E45292,Data,26.0,11,79582.0,71.0
E45293,AI,32.0,6,35000.0,83.0
E45294,ML,33.0,9,77789.0,77.0
E45295,MLOps,40.0,0,54724.0,88.0
E45296,Data,33.0,3,35000.0,58.0
E45297,Analytics,36.0,7,37569.0,72.0
E45298,ML,38.0,7,75479.0,78.0
E45299,ML,30.0,4,39864.0,78.0
E45300,AI,25.0,8,45553.0,70.0
E45301,MLOps,25.0,3,50713.0,65.0
E45302,ML,40.0,2,35000.0,74.0
E45303,MLOps,27.0,14,79390.0,80.0
E45304,Analytics,29.0,1,57242.0,56.0
E45305,HR,28.0,3,35000.0,69.0
E45306,AI,40.0,2,42739.0,67.0
E45307,Software,24.0,14,62907.0,88.0
E45308,Analytics,24.0,12,84187.0,80.0
E45309,Data,34.0,13,74850.0,76.0
E45310,HR,40.0,9,68252.0,85.0
E45311,ML,34.0,13,69876.0,69.0
E45312,Software,40.0,10,80092.0,55.0
E45313,MLOps,31.0,12,55784.0,80.0
E45314,Analytics,27.0,1,48585.0,84.0
E45315,HR,25.0,4,66259.0,65.0
E45316,Software,25.0,5,65575.0,57.0
E45317,Software,37.0,10,81608.0,92.0
E45318,Software,33.0,3,37306.0,73.0
E45319,Data,38.0,1,42495.0,87.0
E45320,Data,24.0,12,95879.0,75.0
E45321,Data,26.0,5,65629.0,78.0
E45322,MLOps,27.0,2,53303.0,74.0
E45323,Data,35.0,14,82379.0,64.0
E45324,ML,40.0,4,35000.0,61.0
E45325,Software,34.0,10,39819.0,59.0
E45326,AI,36.0,11,79747.0,99.0
E45327,ML,38.0,13,68883.0,78.0
E45328,Analytics,37.0,10,75751.0,79.0
E45329,AI,27.0,8,55774.0,65.0
E45330,Software,38.0,13,70718.0,63.0
E45331,MLOps,39.0,0,35000.0,65.0
E45332,Analytics,35.0,13,56876.0,79.0
E45333,MLOps,24.0,14,106348.0,66.0
E45334,Software,35.0,13,70945.0,78.0
E45335,Software,31.0,11,70435.0,77.0
E45336,ML,35.0,12,88754.0,71.0
E45337,MLOps,22.0,13,90645.0,83.0
E45338,ML,29.0,2,35720.0,81.0
E45339,Data,32.0,10,62922.0,73.0
E45340,ML,23.0,8,53830.0,80.0
E45341,AI,31.0,12,68369.0,80.0
E45342,Data,33.0,1,40668.0,61.0
E45343,Analytics,33.0,1,41071.0,81.0
E45344,AI,37.0,7,67947.0,82.0
E45345,AI,30.0,1,35000.0,66.0
E45346,MLOps,26.0,12,62588.0,79.0
E45347,AI,24.0,4,38871.0,73.0
E45348,Analytics,25.0,8,72048.0,62.0
E45349,ML,28.0,0,35945.0,72.0
E45350,ML,40.0,5,69646.0,70.0
E45351,AI,36.0,10,67948.0,78.0
E45352,ML,24.0,15,92481.0,66.0
E45353,ML,33.0,10,78313.0,82.0
E45354,Data,32.0,4,45481.0,78.0
E45355,HR,26.0,9,64056.0,78.0
E45356,AI,36.0,2,35000.0,92.0
E45357,Software,22.0,7,48302.0,75.0
E45358,MLOps,23.0,8,57398.0,70.0
E45359,Software,33.0,1,43692.0,64.0
E45360,Data,32.0,7,51520.0,84.0
E45361,HR,33.0,12,70453.0,70.0
E45362,Analytics,34.0,5,39249.0,72.0
E45363,Analytics,39.0,1,47932.0,71.0
E45364,Software,22.0,4,36048.0,69.0
E45365,HR,37.0,12,86237.0,78.0
E45366,ML,29.0,15,72110.0,80.0
E45367,MLOps,26.0,14,83627.0,73.0
E45368,Analytics,31.0,5,48284.0,94.0
E45369,ML,32.0,8,54511.0,81.0
E45370,MLOps,32.0,8,56394.0,75.0
E45371,ML,27.0,10,72363.0,75.0
E45372,Data,22.0,1,35000.0,71.0
E45373,Analytics,34.0,7,50810.0,68.0
E45374,ML,38.0,7,82579.0,87.0
E45375,Analytics,39.0,3,68494.0,85.0
E45376,Data,38.0,8,65703.0,84.0
E45377,HR,26.0,0,35000.0,71.0
E45378,ML,38.0,5,61339.0,73.0
E45379,Software,34.0,10,57145.0,63.0
E45380,HR,31.0,0,55176.0,63.0
E45381,Analytics,27.0,1,61300.0,93.0
E45382,AI,36.0,8,71264.0,78.0
E45383,ML,24.0,8,58950.0,79.0
E45384,MLOps,37.0,0,35000.0,73.0
E45385,ML,39.0,3,35000.0,78.0
E45386,Analytics,40.0,3,53802.0,67.0
E45387,HR,38.0,0,39403.0,80.0
E45388,ML,37.0,15,92197.0,76.0
E45389,Data,36.0,12,77422.0,87.0
E45390,AI,24.0,5,74464.0,73.0
E45391,Data,28.0,6,61161.0,76.0
E45392,Analytics,24.0,6,42843.0,86.0
E45393,Data,28.0,0,35000.0,68.0
E45394,Analytics,31.0,8,77682.0,77.0
E45395,ML,38.0,4,50096.0,79.0
E45396,Analytics,35.0,14,80858.0,75.0
E45397,Data,37.0,8,43616.0,87.0
E45398,ML,37.0,4,39959.0,67.0
E45399,Analytics,37.0,10,89644.0,69.0
E45400,Data,22.0,15,89156.0,93.0
E45401,Analytics,40.0,14,87191.0,77.0
E45402,Analytics,30.0,11,59916.0,80.0
E45403,Data,26.0,8,48074.0,64.0
E45404,AI,30.0,2,38604.0,79.0
E45405,MLOps,32.0,4,51789.0,76.0
E45406,Data,35.0,12,62783.0,83.0
E45407,Data,29.0,4,45339.0,67.0
E45408,Data,32.0,11,70572.0,88.0
E45409,Software,29.0,12,50488.0,87.0
E45410,AI,37.0,9,69916.0,77.0
E45411,ML,23.0,5,37460.0,78.0
E45412,Data,35.0,6,65760.0,59.0
E45413,ML,32.0,12,63552.0,86.0
E45414,AI,31.0,12,54533.0,78.0
E45415,HR,29.0,1,35000.0,80.0
E45416,Analytics,26.0,13,55594.0,84.0
E45417,Data,26.0,10,50534.0,81.0
E45418,ML,34.0,1,35000.0,83.0
E45419,MLOps,24.0,1,49321.0,79.0
E45420,Data,26.0,5,35000.0,68.0
E45421,Software,30.0,13,61778.0,77.0
E45422,Data,34.0,8,84742.0,72.0
E45423,HR,29.0,8,53128.0,83.0
E45424,MLOps,24.0,15,86321.0,84.0
E45425,ML,37.0,0,41142.0,75.0
E45426,Analytics,26.0,7,47521.0,90.0
E45427,ML,39.0,2,35221.0,85.0
E45428,MLOps,30.0,5,62483.0,79.0
E45429,ML,37.0,0,53050.0,75.0
E45430,Analytics,31.0,1,35000.0,65.0
E45431,MLOps,26.0,14,90917.0,76.0
E45432,HR,40.0,9,39768.0,66.0
E45433,Software,27.0,14,88679.0,66.0
E45434,AI,33.0,12,84297.0,72.0
E45435,MLOps,37.0,6,56817.0,63.0
E45436,ML,30.0,15,78662.0,77.0
E45437,Analytics,37.0,0,53275.0,67.0
E45438,ML,37.0,10,59389.0,69.0
E45439,Data,27.0,0,38663.0,87.0
E45440,ML,24.0,9,54076.0,88.0
E45441,Analytics,23.0,10,82072.0,69.0
E45442,Analytics,22.0,9,62160.0,77.0
E45443,Analytics,32.0,4,55129.0,69.0
E45444,AI,26.0,12,43763.0,94.0
E45445,MLOps,29.0,11,62389.0,81.0
E45446,MLOps,32.0,8,48922.0,84.0
E45447,Data,27.0,6,42128.0,79.0
E45448,AI,34.0,4,56152.0,76.0
E45449,ML,29.0,7,43796.0,89.0
E45450,Software,37.0,5,50086.0,62.0
E45451,MLOps,25.0,10,90860.0,69.0
E45452,ML,33.0,11,66823.0,68.0
E45453,Analytics,27.0,14,60113.0,92.0
E45454,MLOps,24.0,13,87463.0,91.0
E45455,Data,24.0,7,50324.0,86.0
E45456,ML,37.0,9,59914.0,70.0
E45457,Data,38.0,15,63325.0,88.0
E45458,MLOps,22.0,11,85022.0,70.0
E45459,ML,26.0,2,55327.0,79.0
E45460,Data,35.0,0,44445.0,77.0
E45461,AI,36.0,10,82520.0,75.0
E45462,AI,31.0,15,85924.0,82.0
E45463,MLOps,22.0,12,59548.0,82.0
E45464,HR,31.0,2,35000.0,77.0
E45465,ML,30.0,0,35000.0,78.0
E45466,Software,36.0,4,47968.0,76.0
E45467,HR,37.0,11,67098.0,73.0
E45468,Analytics,22.0,4,35000.0,83.0
E45469,ML,39.0,5,53697.0,80.0
E45470,HR,29.0,4,35000.0,71.0
E45471,Data,33.0,11,78365.0,68.0
E45472,ML,39.0,2,35000.0,82.0
E45473,Software,33.0,6,64909.0,86.0
E45474,Data,22.0,0,37426.0,76.0
E45475,Data,26.0,3,35000.0,77.0
E45476,Analytics,38.0,15,85660.0,94.0
E45477,Software,24.0,2,57825.0,59.0
E45478,Data,34.0,6,56846.0,77.0
E45479,Software,30.0,4,35000.0,68.0
E45480,ML,39.0,2,35552.0,67.0
E45481,Analytics,40.0,3,39316.0,72.0
E45482,Data,22.0,7,46694.0,72.0
E45483,MLOps,40.0,0,35000.0,55.0
E45484,ML,37.0,9,84742.0,78.0
E45485,ML,40.0,6,44139.0,73.0
E45486,MLOps,32.0,12,50297.0,89.0
E45487,AI,40.0,9,46485.0,83.0
E45488,MLOps,26.0,8,49095.0,61.0
E45489,AI,23.0,7,35000.0,75.0
E45490,Software,30.0,10,74190.0,98.0
E45491,AI,26.0,10,71785.0,69.0
E45492,Software,39.0,3,46393.0,64.0
E45493,Analytics,33.0,5,35000.0,73.0
E45494,HR,30.0,13,83539.0,67.0
E45495,AI,22.0,9,58198.0,86.0
E45496,MLOps,24.0,13,90304.0,75.0
E45497,AI,34.0,2,35000.0,77.0
E45498,AI,23.0,1,35000.0,70.0
E45499,AI,35.0,11,54837.0,99.0
E45500,MLOps,22.0,5,35000.0,65.0
E45501,Data,29.0,6,59126.0,71.0
E45502,Software,26.0,13,88260.0,85.0
E45503,HR,27.0,3,53033.0,70.0
E45504,MLOps,32.0,4,47074.0,78.0
E45505,Data,29.0,4,50113.0,64.0
E45506,MLOps,28.0,1,44542.0,77.0
E45507,AI,26.0,14,66138.0,81.0
E45508,ML,38.0,0,37301.0,78.0
E45509,HR,26.0,12,69205.0,71.0
E45510,Analytics,36.0,3,35000.0,66.0
E45511,MLOps,40.0,5,76418.0,74.0
E45512,ML,30.0,3,48474.0,68.0
E45513,Analytics,27.0,1,35000.0,55.0
E45514,Analytics,26.0,11,62409.0,73.0
E45515,AI,26.0,1,44111.0,72.0
E45516,Data,29.0,0,38074.0,74.0
E45517,Data,33.0,5,47938.0,83.0
E45518,MLOps,34.0,8,76872.0,92.0
E45519,ML,25.0,3,40107.0,74.0
E45520,MLOps,22.0,14,86356.0,80.0
E45521,Data,37.0,4,59412.0,73.0
E45522,AI,38.0,15,90936.0,83.0
E45523,ML,23.0,3,40133.0,79.0
E45524,Analytics,34.0,9,46361.0,76.0
E45525,ML,29.0,1,35000.0,80.0
E45526,ML,40.0,6,53228.0,67.0
E45527,MLOps,37.0,12,73852.0,69.0
E45528,MLOps,34.0,5,40944.0,79.0
E45529,ML,28.0,4,48265.0,65.0
E45530,Software,28.0,8,70724.0,73.0
E45531,MLOps,30.0,5,37228.0,79.0
E45532,Data,30.0,13,65027.0,72.0
E45533,HR,23.0,4,35000.0,77.0
E45534,MLOps,22.0,3,38144.0,75.0
E45535,Analytics,34.0,6,60183.0,77.0
E45536,AI,23.0,2,35406.0,85.0
E45537,MLOps,30.0,9,60364.0,76.0
E45538,ML,23.0,2,35000.0,75.0
E45539,Software,30.0,4,63308.0,65.0
E45540,MLOps,29.0,7,66317.0,86.0
E45541,MLOps,23.0,4,35000.0,89.0
E45542,Data,27.0,5,51554.0,90.0
E45543,ML,23.0,3,49692.0,86.0
E45544,Software,29.0,14,100758.0,67.0
E45545,Software,23.0,8,69251.0,67.0
E45546,Software,29.0,6,66815.0,74.0
E45547,ML,23.0,3,43034.0,71.0
E45548,HR,28.0,10,65285.0,79.0
E45549,Analytics,28.0,8,62538.0,78.0
E45550,Analytics,31.0,13,69044.0,72.0
E45551,AI,30.0,0,48060.0,71.0
E45552,AI,39.0,13,70518.0,86.0
E45553,Data,39.0,12,76162.0,65.0
E45554,Analytics,31.0,2,35000.0,81.0
E45555,Analytics,22.0,8,47578.0,75.0
E45556,ML,37.0,11,60338.0,78.0
E45557,ML,34.0,10,69796.0,78.0
E45558,Data,36.0,10,78785.0,74.0
E45559,Analytics,39.0,2,35000.0,75.0
E45560,AI,29.0,7,49003.0,57.0
E45561,AI,31.0,13,77552.0,87.0
E45562,Analytics,26.0,13,77855.0,67.0
E45563,MLOps,23.0,1,55757.0,89.0
E45564,Analytics,22.0,5,57041.0,82.0
E45565,MLOps,35.0,13,75549.0,80.0
E45566,Software,23.0,0,35997.0,67.0
E45567,Data,38.0,9,71116.0,70.0
E45568,Software,26.0,0,71647.0,81.0
E45569,ML,31.0,15,89798.0,76.0
E45570,AI,38.0,10,81261.0,83.0
E45571,Data,25.0,13,86702.0,82.0
E45572,ML,24.0,7,56925.0,80.0
E45573,Analytics,29.0,0,35000.0,82.0
E45574,ML,37.0,12,66185.0,71.0
E45575,MLOps,27.0,15,81069.0,71.0
E45576,Data,30.0,14,83779.0,84.0
E45577,MLOps,34.0,2,50255.0,79.0
E45578,Data,34.0,10,73537.0,68.0
E45579,Data,37.0,1,35000.0,96.0
E45580,ML,24.0,8,58254.0,77.0
E45581,MLOps,40.0,6,49886.0,78.0
E45582,Data,37.0,2,35000.0,81.0
E45583,Analytics,40.0,8,62393.0,70.0
E45584,Data,23.0,9,67583.0,66.0
E45585,ML,36.0,8,49098.0,78.0
E45586,Analytics,31.0,8,69694.0,67.0
E45587,ML,37.0,5,35000.0,75.0
E45588,MLOps,23.0,9,51624.0,78.0
E45589,Analytics,31.0,0,45524.0,86.0
E45590,Analytics,38.0,7,64485.0,70.0
E45591,ML,37.0,8,69170.0,74.0
E45592,MLOps,33.0,9,67520.0,93.0
E45593,Data,34.0,14,76198.0,79.0
E45594,Data,32.0,12,62212.0,76.0
E45595,AI,38.0,12,68160.0,65.0
E45596,AI,27.0,14,98760.0,73.0
E45597,ML,40.0,15,102807.0,77.0
E45598,AI,31.0,8,55348.0,90.0
E45599,Software,40.0,7,77566.0,69.0
E45600,Software,22.0,13,106228.0,86.0
E45601,ML,32.0,13,58083.0,93.0
E45602,Software,31.0,9,61230.0,66.0
E45603,ML,31.0,12,59295.0,71.0
E45604,MLOps,26.0,5,71732.0,85.0
E45605,Data,29.0,3,35000.0,77.0
E45606,MLOps,38.0,5,46629.0,75.0
E45607,MLOps,24.0,10,69018.0,81.0
E45608,ML,27.0,12,70348.0,62.0
E45609,Analytics,33.0,7,43030.0,80.0
E45610,Analytics,31.0,7,46695.0,67.0
E45611,Analytics,40.0,13,65996.0,78.0
E45612,Data,22.0,12,56840.0,75.0
E45613,MLOps,27.0,7,63905.0,69.0
E45614,Analytics,36.0,9,68779.0,68.0
E45615,Analytics,24.0,9,57207.0,86.0
E45616,ML,25.0,0,35000.0,84.0
E45617,HR,26.0,7,50412.0,61.0
E45618,Analytics,40.0,7,39478.0,76.0
E45619,Analytics,31.0,15,80156.0,69.0
E45620,Analytics,27.0,7,61793.0,82.0
E45621,AI,37.0,0,35000.0,77.0
E45622,Analytics,34.0,11,58435.0,78.0
E45623,Software,27.0,13,91577.0,72.0
E45624,ML,40.0,12,79267.0,67.0
E45625,ML,40.0,11,67949.0,82.0
E45626,ML,36.0,1,39053.0,60.0
E45627,HR,29.0,8,56856.0,91.0
E45628,MLOps,28.0,9,74118.0,66.0
E45629,MLOps,27.0,14,69357.0,66.0
E45630,MLOps,39.0,11,61468.0,79.0
E45631,Data,23.0,9,58409.0,66.0
E45632,Software,26.0,13,77863.0,79.0
E45633,AI,25.0,5,68046.0,76.0
E45634,ML,34.0,7,35000.0,75.0
E45635,Software,23.0,14,76184.0,85.0
E45636,HR,36.0,0,35000.0,62.0
E45637,AI,24.0,12,82060.0,72.0
E45638,Analytics,28.0,1,35000.0,85.0
E45639,AI,25.0,3,62009.0,95.0
E45640,AI,37.0,6,59125.0,74.0
E45641,Software,34.0,4,65174.0,60.0
E45642,Analytics,30.0,11,67542.0,86.0
E45643,Analytics,39.0,6,46903.0,63.0
E45644,ML,38.0,15,85546.0,68.0
E45645,Data,32.0,11,67073.0,84.0
E45646,ML,26.0,5,49588.0,74.0
E45647,AI,24.0,1,54378.0,78.0
E45648,HR,39.0,10,53337.0,88.0
E45649,ML,35.0,0,41289.0,99.0
E45650,Data,32.0,11,81707.0,62.0
E45651,AI,23.0,1,35000.0,66.0
E45652,ML,30.0,1,59932.0,66.0
E45653,Data,40.0,10,45430.0,98.0
E45654,Software,26.0,8,54836.0,75.0
E45655,MLOps,27.0,15,70652.0,92.0
E45656,Analytics,23.0,1,35000.0,75.0
E45657,Analytics,27.0,4,57116.0,67.0
E45658,AI,27.0,7,72782.0,76.0
E45659,MLOps,36.0,14,84378.0,66.0
E45660,ML,29.0,14,88556.0,91.0
E45661,ML,35.0,15,81155.0,87.0
E45662,Data,33.0,12,53394.0,58.0
E45663,ML,27.0,6,46543.0,74.0
E45664,Analytics,35.0,10,64866.0,73.0
E45665,Analytics,38.0,10,59971.0,79.0
E45666,Software,22.0,14,86507.0,68.0
E45667,Software,35.0,0,35000.0,85.0
E45668,MLOps,40.0,4,80729.0,63.0
E45669,MLOps,32.0,5,42137.0,61.0
E45670,ML,26.0,7,68286.0,77.0
E45671,AI,23.0,11,67856.0,79.0
E45672,Data,34.0,4,36369.0,70.0
E45673,MLOps,23.0,5,48186.0,75.0
E45674,AI,37.0,5,52753.0,87.0
E45675,MLOps,37.0,8,90574.0,76.0
E45676,Data,29.0,10,56542.0,66.0
E45677,Data,33.0,5,51457.0,63.0
E45678,MLOps,30.0,10,55990.0,79.0
E45679,Software,36.0,10,72443.0,65.0
E45680,AI,22.0,1,35000.0,77.0
E45681,Data,31.0,0,39471.0,78.0
E45682,AI,29.0,13,63138.0,86.0
E45683,ML,30.0,12,72479.0,78.0
E45684,Data,39.0,4,36516.0,71.0
E45685,Analytics,31.0,7,58802.0,85.0
E45686,Data,29.0,3,35000.0,68.0
E45687,AI,35.0,0,60736.0,73.0
E45688,Data,39.0,5,49834.0,81.0
E45689,Data,37.0,3,35000.0,76.0
E45690,Data,35.0,6,70995.0,82.0
E45691,AI,39.0,15,71861.0,62.0
E45692,ML,38.0,10,83637.0,99.0
E45693,Software,25.0,8,51242.0,75.0
E45694,ML,25.0,11,49936.0,71.0
E45695,ML,30.0,7,50992.0,79.0
E45696,Software,34.0,10,66923.0,81.0
E45697,Data,39.0,8,40571.0,73.0
E45698,Data,23.0,8,59973.0,68.0
E45699,Data,38.0,14,77422.0,82.0
E45700,ML,31.0,3,35000.0,90.0
E45701,Analytics,34.0,11,49530.0,68.0
E45702,AI,35.0,3,43930.0,86.0
E45703,ML,26.0,2,55411.0,61.0
E45704,AI,25.0,15,75913.0,71.0
E45705,ML,28.0,11,75092.0,79.0
E45706,AI,40.0,2,38770.0,88.0
E45707,AI,35.0,14,79284.0,69.0
E45708,Software,30.0,7,71985.0,78.0
E45709,Software,36.0,5,50145.0,76.0
E45710,Software,30.0,13,78762.0,66.0
E45711,HR,23.0,9,40982.0,96.0
E45712,Software,38.0,8,46912.0,94.0
E45713,Software,37.0,7,39125.0,63.0
E45714,ML,38.0,15,84413.0,73.0
E45715,AI,33.0,5,40711.0,87.0
E45716,Analytics,39.0,15,87976.0,74.0
E45717,HR,40.0,7,44715.0,99.0
E45718,AI,34.0,13,66022.0,68.0
E45719,MLOps,36.0,0,44724.0,69.0
E45720,ML,34.0,6,53559.0,76.0
E45721,MLOps,29.0,7,51460.0,77.0
E45722,Data,26.0,13,75805.0,83.0
E45723,Analytics,34.0,2,49061.0,73.0
E45724,ML,36.0,11,55238.0,64.0
E45725,MLOps,36.0,14,68819.0,93.0
E45726,MLOps,33.0,14,85187.0,92.0
E45727,Software,35.0,7,41700.0,99.0
E45728,MLOps,28.0,4,62377.0,67.0
E45729,ML,22.0,13,73162.0,77.0
E45730,Analytics,40.0,1,38803.0,81.0
E45731,ML,25.0,14,86708.0,66.0
E45732,AI,31.0,8,60010.0,81.0
E45733,Software,39.0,3,35000.0,82.0
E45734,ML,35.0,7,53518.0,57.0
E45735,Software,39.0,3,46694.0,78.0
E45736,AI,34.0,9,71821.0,60.0
E45737,ML,22.0,4,35000.0,79.0
E45738,MLOps,22.0,13,62956.0,66.0
E45739,MLOps,37.0,14,60668.0,73.0
E45740,ML,30.0,13,72215.0,62.0
E45741,MLOps,32.0,7,52906.0,71.0
E45742,Software,33.0,1,35000.0,55.0
E45743,MLOps,32.0,1,39923.0,79.0
E45744,HR,40.0,2,35000.0,86.0
E45745,Analytics,22.0,3,39652.0,64.0
E45746,Data,24.0,10,73537.0,67.0
E45747,AI,23.0,2,48607.0,64.0
E45748,Software,34.0,8,75268.0,82.0
E45749,HR,31.0,13,85744.0,91.0
E45750,ML,30.0,2,43496.0,86.0
E45751,Data,38.0,5,35000.0,80.0
E45752,ML,30.0,0,35000.0,82.0
E45753,ML,37.0,13,68397.0,77.0
E45754,ML,25.0,4,62155.0,80.0
E45755,AI,28.0,7,67759.0,92.0
E45756,ML,32.0,4,35000.0,89.0
E45757,Software,38.0,12,98743.0,82.0
E45758,AI,22.0,1,36038.0,83.0
E45759,Data,30.0,14,69657.0,76.0
E45760,Data,29.0,15,73174.0,76.0
E45761,AI,36.0,15,62725.0,95.0
E45762,ML,29.0,14,67767.0,71.0
E45763,Data,28.0,0,56727.0,87.0
E45764,ML,25.0,2,53787.0,75.0
E45765,ML,36.0,3,46438.0,73.0
E45766,Analytics,40.0,10,79602.0,78.0
E45767,MLOps,36.0,9,57805.0,70.0
E45768,Data,35.0,12,76994.0,82.0
E45769,AI,32.0,10,72824.0,82.0
E45770,Analytics,40.0,8,78680.0,89.0
E45771,MLOps,26.0,14,86579.0,87.0
E45772,ML,36.0,8,42008.0,83.0
E45773,ML,27.0,7,72243.0,85.0
E45774,Data,31.0,4,44562.0,73.0
E45775,Data,24.0,14,69444.0,72.0
