Employee_ID,Department,Age,Experience_Years,Salary,Performance_Score
E41009,ML,24,5,59895,82
E41010,Software,34,1,35000,73
E41011,HR,27,1,61185,79
E41012,ML,35,10,57121,69
E41013,Software,31,14,67835,76
E41014,Analytics,26,7,70444,77
E41015,Data,25,15,79220,76
E41016,Data,24,12,90168,78
E41017,AI,38,2,35000,88
E41018,ML,36,0,60070,75
E41019,Analytics,32,5,36059,55
E41020,MLOps,23,0,41357,76
E41021,ML,32,2,35000,82
E41022,Analytics,32,12,70409,98
E41023,MLOps,40,1,53413,66
E41024,AI,31,15,70547,73
E41025,Analytics,23,3,65174,85
E41026,MLOps,35,13,83007,69
E41027,Software,30,1,35000,76
E41028,MLOps,37,6,48852,73
E41029,AI,40,2,42491,84
E41030,MLOps,39,14,79229,77
E41031,ML,33,1,35000,86
E41032,Software,27,0,35000,88
E41033,Software,32,15,65093,81
E41034,MLOps,22,11,86436,71
E41035,MLOps,34,13,52948,88
E41036,AI,32,2,35000,69
E41037,MLOps,38,8,48778,74
E41038,Software,29,4,39973,73
E41039,ML,36,0,35000,83
E41040,ML,30,5,47112,63
E41041,ML,32,9,75736,81
E41042,MLOps,37,2,35000,76
E41043,Software,28,14,69839,85
E41044,Analytics,28,8,67268,67
E41045,ML,30,15,99119,64
E41046,ML,32,6,62553,55
E41047,MLOps,22,5,35000,88
E41048,Analytics,24,8,59790,88
E41049,Analytics,32,3,59603,93
E41050,ML,37,5,35000,75
E41051,AI,23,2,41138,74
E41052,Analytics,31,1,35000,82
E41053,HR,37,15,105216,84
E41054,Analytics,28,12,75233,64
E41055,MLOps,40,12,78042,76
E41056,ML,30,12,84872,78
E41057,Software,35,11,35000,81
E41058,ML,26,11,74715,78
E41059,MLOps,38,2,35000,62
E41060,Analytics,32,10,51484,83
E41061,Analytics,30,7,51052,69
E41062,Analytics,26,7,53219,73
E41063,AI,36,12,74963,63
E41064,ML,28,11,78366,69
E41065,AI,40,9,80304,76
E41066,Software,23,13,64516,75
E41067,ML,40,0,35000,68
E41068,ML,27,12,38709,87
E41069,HR,22,13,63304,95
E41070,MLOps,29,4,52027,77
E41071,Data,28,5,59219,55
E41072,MLOps,36,3,76624,69
E41073,Analytics,40,4,44404,82
E41074,AI,34,9,52316,78
E41075,AI,33,11,66464,75
E41076,MLOps,24,6,50468,82
E41077,MLOps,26,7,43419,78
E41078,Analytics,33,5,55716,87
E41079,Data,34,1,35000,69
E41080,Analytics,30,14,82618,81
E41081,Analytics,37,4,48795,67
E41082,Software,29,11,71769,63
E41083,ML,38,13,82272,63
E41084,ML,23,8,76990,67
E41085,AI,38,7,56679,87
E41086,Analytics,33,5,50621,55
E41087,ML,40,12,75139,60
E41088,HR,25,4,42871,74
E41089,Analytics,24,2,54952,77
E41090,Data,27,15,63984,78
E41091,AI,32,8,64281,76
E41092,Analytics,37,4,43588,69
E41093,Data,36,0,42053,83
E41094,MLOps,23,13,64393,80
E41095,Data,30,3,70236,86
E41096,Data,36,2,48826,78
E41097,AI,36,1,35000,87
E41098,Data,29,12,73772,75
E41099,ML,29,13,75646,70
E41100,AI,27,7,62085,73
E41101,ML,27,10,65449,71
E41102,Software,31,7,70056,88
E41103,AI,30,5,35000,88
E41104,Analytics,27,12,63300,68
E41105,Data,22,15,80823,76
E41106,ML,38,0,35000,79
E41107,Analytics,37,9,67352,68
E41108,ML,22,0,46020,67
E41109,Analytics,33,1,61041,89
E41110,ML,34,1,49503,85
E41111,Analytics,32,5,56130,64
E41112,ML,37,0,42772,64
E41113,ML,34,3,39137,80
E41114,Data,26,14,70487,90
E41115,AI,28,4,47866,82
E41116,MLOps,36,1,45517,68
E41117,Data,40,6,42683,72
E41118,Software,30,12,82465,62
E41119,Analytics,29,11,72589,92
E41120,Analytics,40,12,75635,62
E41121,MLOps,26,2,35000,77
E41122,ML,29,0,38024,72
E41123,ML,37,4,63799,89
E41124,HR,28,4,59237,88
E41125,ML,34,13,78665,65
E41126,ML,38,12,63006,73
E41127,ML,40,13,69836,79
E41128,AI,34,10,65133,79
E41129,Data,24,10,61370,70
E41130,Software,36,12,82035,89
E41131,Data,39,14,56165,73
E41132,Software,29,13,64866,83
E41133,Software,36,4,49253,77
E41134,Data,31,0,35000,55
E41135,HR,40,8,46679,95
E41136,HR,40,10,73920,90
E41137,ML,33,0,35000,89
E41138,Analytics,32,0,35000,81
E41139,Analytics,35,14,70161,99
E41140,Software,36,14,69057,70
E41141,AI,25,12,90792,68
E41142,AI,40,6,38672,70
E41143,MLOps,34,0,42237,68
E41144,Software,35,5,63895,82
E41145,ML,24,14,75021,83
E41146,Analytics,35,2,35000,75
E41147,ML,25,7,71505,73
E41148,AI,24,10,65475,72
E41149,Software,37,14,79067,74
E41150,ML,26,13,61815,80
E41151,Software,27,2,41045,71
E41152,Software,36,1,35000,84
E41153,ML,29,8,35000,73
E41154,Data,40,15,63276,82
E41155,ML,31,6,35000,88
E41156,ML,30,1,40172,82
E41157,Software,34,15,72108,76
E41158,MLOps,36,12,88184,97
E41159,Analytics,32,7,62882,86
E41160,ML,22,1,41335,79
E41161,ML,25,3,64614,84
E41162,Analytics,24,3,35000,79
E41163,Data,32,1,63753,65
E41164,Software,23,2,35000,85
E41165,ML,38,5,65139,62
E41166,Analytics,24,2,35000,73
E41167,AI,33,2,43756,80
E41168,Analytics,23,13,90638,63
E41169,AI,38,8,65933,73
E41170,MLOps,22,10,66089,72
E41171,AI,35,7,79449,81
E41172,Analytics,34,15,65589,76
E41173,AI,31,12,71848,66
E41174,ML,30,3,35000,96
E41175,ML,39,2,39576,94
E41176,Data,32,3,35000,57
E41177,Data,24,8,57373,77
E41178,ML,28,2,35000,79
E41179,ML,33,4,38538,85
E41180,ML,29,13,71106,75
E41181,ML,29,11,74859,83
E41182,ML,25,5,44053,69
E41183,Software,26,13,68459,84
E41184,HR,34,9,53620,81
E41185,Data,38,12,68035,79
E41186,ML,24,5,35000,77
E41187,MLOps,26,9,55196,85
E41188,Software,38,8,64608,78
E41189,HR,28,4,35000,80
E41190,MLOps,27,11,71118,75
E41191,ML,32,5,66899,71
E41192,MLOps,26,1,39735,82
E41193,Data,38,11,66269,70
E41194,ML,25,14,89674,96
E41195,AI,33,13,75826,88
E41196,ML,24,4,61198,71
E41197,ML,39,8,52923,70
E41198,AI,26,2,60459,73
E41199,AI,36,8,58593,79
E41200,ML,40,12,79438,86
E41201,AI,32,13,75786,86
E41202,MLOps,22,15,93278,95
E41203,MLOps,28,11,89141,77
E41204,ML,31,5,47040,74
E41205,MLOps,23,2,35000,76
E41206,ML,28,6,35000,73
E41207,AI,32,7,56726,70
E41208,Software,36,2,41292,83
E41209,ML,25,10,82628,73
E41210,MLOps,33,0,40170,75
E41211,MLOps,35,2,35000,70
E41212,Data,22,2,35000,60
E41213,Software,30,3,39979,81
E41214,ML,23,15,79289,66
E41215,Analytics,37,15,86816,80
E41216,Analytics,34,14,70833,62
E41217,Software,32,15,90106,98
E41218,MLOps,35,12,88308,94
E41219,ML,39,4,36239,62
E41220,ML,34,15,110089,75
E41221,Analytics,27,15,89693,65
E41222,Analytics,34,10,60054,67
E41223,Analytics,37,7,47155,81
E41224,ML,37,6,63225,62
E41225,ML,32,2,58039,83
E41226,Analytics,29,4,49304,73
E41227,ML,30,2,56534,77
E41228,HR,28,12,91993,72
E41229,Software,26,0,52316,62
E41230,ML,37,11,85168,86
E41231,Analytics,40,10,63582,81
E41232,ML,28,7,51493,78
E41233,HR,33,3,39400,65
E41234,Analytics,40,9,57080,83
E41235,MLOps,29,8,52242,75
E41236,AI,35,10,48467,79
E41237,ML,37,4,71979,84
E41238,MLOps,35,7,47900,88
E41239,MLOps,31,9,59115,89
E41240,MLOps,39,3,43223,75
E41241,ML,28,15,78750,74
E41242,HR,36,3,40721,87
E41243,Data,26,1,42820,75
E41244,Software,22,2,45517,56
E41245,ML,37,0,39992,70
E41246,Software,30,2,35000,72
E41247,Analytics,34,13,67372,91
E41248,AI,29,6,69837,90
E41249,Software,30,8,66252,61
E41250,Data,30,3,52057,78
E41251,Analytics,33,9,63340,75
E41252,Software,27,0,35000,71
E41253,ML,25,4,64289,75
E41254,ML,26,5,59374,81
E41255,HR,33,7,74651,75
E41256,Software,32,2,35000,73
E41257,Data,40,7,59660,68
E41258,AI,36,11,71255,93
E41259,Software,26,15,82628,79
E41260,Data,25,8,72736,77
E41261,ML,25,12,53421,77
E41262,Data,27,0,35000,76
E41263,MLOps,36,2,54427,74
E41264,ML,34,2,41526,72
E41265,HR,27,2,53785,85
E41266,AI,34,0,35000,69
E41267,AI,25,13,61373,91
E41268,Analytics,23,4,46630,63
E41269,MLOps,29,2,38484,63
E41270,Analytics,23,2,36341,74
E41271,AI,37,15,100551,77
E41272,Analytics,31,1,45028,82
E41273,ML,33,0,35000,78
E41274,Software,37,3,39656,66
E41275,MLOps,35,10,78740,80
E41276,Data,26,10,61538,90
E41277,Analytics,29,2,46119,69
E41278,HR,40,0,48081,55
E41279,MLOps,31,8,84656,55
E41280,ML,40,2,35000,73
E41281,HR,32,5,61730,87
E41282,HR,33,8,60266,67
E41283,ML,33,13,76953,69
E41284,Software,40,4,50331,99
E41285,Software,33,1,44388,68
E41286,ML,29,7,80410,70
E41287,AI,30,5,52837,59
E41288,ML,31,15,93658,71
E41289,Software,25,4,42791,79
E41290,ML,35,4,50478,76
E41291,AI,29,3,35000,75
E41292,Software,23,13,45272,66
E41293,ML,29,0,64317,85
E41294,AI,36,0,48332,55
E41295,ML,36,0,35000,67
E41296,ML,39,5,56258,88
E41297,HR,39,9,72293,87
E41298,HR,32,4,55186,78
E41299,AI,32,10,36446,82
E41300,Software,26,10,50770,67
E41301,ML,39,0,35000,64
E41302,Data,24,15,69914,62
E41303,Software,40,2,36201,79
E41304,Software,26,9,48357,90
E41305,MLOps,38,3,53977,76
E41306,MLOps,25,8,61212,75
E41307,AI,35,5,41288,76
E41308,ML,38,11,64485,85
E41309,AI,35,14,78495,89
E41310,MLOps,24,0,53088,56
E41311,Data,40,13,67778,85
E41312,ML,40,12,75401,80
E41313,AI,34,8,48693,79
E41314,HR,36,1,35000,62
E41315,Analytics,30,11,90607,83
E41316,HR,35,14,67634,87
E41317,Data,40,10,49246,74
E41318,MLOps,33,14,80248,78
E41319,Software,27,15,69065,73
E41320,ML,22,5,54514,82
E41321,MLOps,34,15,65723,71
E41322,AI,35,0,51351,78
E41323,ML,37,12,65780,83
E41324,Software,29,4,44370,64
E41325,Data,36,3,56597,76
E41326,MLOps,24,12,81387,76
E41327,Data,36,14,81571,80
E41328,MLOps,37,5,71387,73
E41329,AI,27,4,51916,80
E41330,ML,28,6,35000,67
E41331,Software,37,7,56218,84
E41332,ML,33,10,64130,75
E41333,MLOps,31,9,46533,83
E41334,Analytics,24,4,55068,65
E41335,MLOps,37,10,48350,85
E41336,Data,24,10,61941,92
E41337,Analytics,30,11,56909,86
E41338,MLOps,30,7,66441,78
E41339,Analytics,35,8,39200,74
E41340,HR,22,15,83827,80
E41341,ML,22,8,74402,68
E41342,Analytics,33,15,67054,82
E41343,MLOps,28,6,55423,71
E41344,Software,23,8,39324,74
E41345,ML,36,1,35000,75
E41346,ML,31,6,41173,67
E41347,Data,33,2,66068,84
E41348,AI,28,0,35000,86
E41349,ML,26,6,44327,68
E41350,Software,28,5,52200,79
E41351,MLOps,39,5,42019,83
E41352,HR,36,11,80597,83
E41353,Software,38,1,38750,78
E41354,AI,31,12,68693,68
E41355,AI,38,6,48943,72
E41356,Analytics,25,2,35000,71
E41357,Software,34,2,55442,83
E41358,ML,29,14,84512,62
E41359,Software,25,4,68945,73
E41360,Analytics,29,2,52950,75
E41361,AI,34,5,43969,77
E41362,Data,32,13,67272,83
E41363,Analytics,38,5,69720,60
E41364,MLOps,34,6,50999,77
E41365,Data,32,13,74339,81
E41366,MLOps,27,3,41230,66
E41367,AI,37,15,79710,90
E41368,ML,27,11,71238,96
E41369,HR,24,0,50796,74
E41370,Software,37,13,107040,74
E41371,Software,35,9,60328,58
E41372,Software,25,15,77915,76
E41373,Data,40,8,59360,89
E41374,Software,34,12,78816,74
E41375,Data,32,6,50016,73
E41376,ML,40,15,61462,76
E41377,ML,35,0,35000,80
E41378,ML,36,6,72309,75
E41379,ML,32,2,35000,72
E41380,MLOps,27,14,65034,67
E41381,HR,23,14,105376,68
E41382,MLOps,22,7,63246,88
E41383,Software,26,11,62370,86
E41384,Software,27,1,35000,64
E41385,Software,28,7,72195,71
E41386,AI,22,15,63480,76
E41387,HR,27,2,35000,67
E41388,ML,33,2,45921,75
E41389,Data,31,15,65723,86
E41390,MLOps,30,1,35000,63
E41391,MLOps,38,8,64275,76
E41392,Data,33,4,51200,83
E41393,Data,32,15,60736,71
E41394,HR,37,8,66229,72
E41395,MLOps,39,15,58949,73
E41396,Software,26,5,52107,70
E41397,ML,38,9,46745,70
E41398,Analytics,29,9,67309,90
E41399,MLOps,39,8,59543,66
E41400,HR,30,9,55069,76
E41401,Analytics,35,3,35000,71
E41402,ML,36,11,68634,79
E41403,HR,29,6,45397,94
E41404,MLOps,30,15,70114,78
E41405,HR,28,7,52661,83
E41406,ML,26,10,73690,85
E41407,ML,40,3,35000,75
E41408,MLOps,39,3,36145,99
E41409,AI,23,15,94315,82
E41410,Software,23,0,35000,74
E41411,Analytics,37,12,99927,61
E41412,ML,34,9,76248,62
E41413,Data,35,1,35000,93
E41414,Data,27,5,38838,67
E41415,MLOps,33,0,43206,64
E41416,Data,31,5,75968,80
E41417,Data,22,2,35000,74
E41418,Analytics,40,5,69149,83
E41419,Analytics,40,15,92177,77
E41420,ML,33,6,41735,70
E41421,Software,24,3,62013,58
E41422,Software,34,7,56119,72
E41423,AI,26,12,77718,55
E41424,Software,34,10,64689,56
E41425,Data,25,1,35000,87
E41426,HR,35,12,61037,69
E41427,MLOps,30,0,41449,77
E41428,Data,30,7,69849,76
E41429,Software,40,15,74517,83
E41430,Software,22,1,35000,76
E41431,Data,39,13,89759,78
E41432,Software,38,7,81122,78
E41433,Analytics,39,14,87007,89
E41434,Data,32,14,74954,89
E41435,Software,22,12,78975,65
E41436,Data,39,14,83006,81
E41437,Software,34,12,79015,76
E41438,Software,35,15,92421,55
E41439,ML,26,4,53903,98
E41440,Software,36,12,94646,66
E41441,ML,25,9,65773,72
E41442,Software,34,11,59640,80
E41443,AI,35,0,47025,66
E41444,AI,40,8,60208,82
E41445,HR,38,8,65225,82
E41446,Analytics,37,5,60186,88
E41447,MLOps,35,6,65953,67
E41448,Analytics,30,13,53845,80
E41449,AI,33,3,50651,68
E41450,MLOps,27,2,35000,64
E41451,MLOps,36,5,49613,62
E41452,Data,29,11,41269,85
E41453,Software,38,14,86727,75
E41454,Analytics,25,8,69009,89
E41455,Software,23,10,77629,75
E41456,Data,26,9,64861,93
E41457,HR,30,3,35000,64
E41458,Software,25,6,35000,77
E41459,MLOps,32,10,77075,72
E41460,Data,23,9,71993,77
E41461,HR,37,12,71692,79
E41462,HR,29,12,70023,88
E41463,Data,37,6,65069,57
E41464,Software,36,7,41513,69
E41465,Software,39,6,48267,89
E41466,MLOps,23,12,87537,75
E41467,Data,32,2,35000,72
E41468,AI,34,0,44763,60
E41469,ML,26,15,68476,71
E41470,Software,40,12,64437,88
E41471,ML,38,13,71925,99
E41472,Data,30,14,80787,85
E41473,Data,40,6,53898,87
E41474,AI,27,14,83022,84
E41475,MLOps,40,3,52360,70
E41476,Data,33,7,45471,92
E41477,MLOps,22,1,35000,76
E41478,ML,34,7,52870,68
E41479,Software,37,8,71096,71
E41480,MLOps,27,5,46012,84
E41481,MLOps,34,13,58579,92
E41482,ML,29,1,35000,73
E41483,Data,40,2,53465,79
E41484,MLOps,39,13,78556,68
E41485,Analytics,32,8,64775,80
E41486,AI,32,4,35000,85
E41487,ML,23,11,84716,70
E41488,ML,40,2,47464,88
E41489,Data,34,13,78905,67
E41490,Software,31,12,66894,89
E41491,ML,28,3,61847,93
E41492,AI,25,2,35000,78
E41493,HR,26,4,35000,80
E41494,ML,37,12,63681,85
E41495,MLOps,27,8,55039,86
E41496,AI,38,13,74036,82
E41497,HR,40,11,72326,85
E41498,MLOps,22,4,59382,89
E41499,Analytics,37,5,50599,84
E41500,AI,26,1,35000,68
E41501,Data,31,12,68208,87
E41502,Analytics,30,5,59370,79
E41503,Analytics,28,4,40690,90
E41504,HR,39,2,39934,77
E41505,Analytics,26,14,70833,70
E41506,Data,38,9,68953,71
E41507,Analytics,38,1,45444,79
E41508,ML,34,14,88898,82
E41509,Analytics,35,11,66691,69
E41510,ML,36,8,58601,93
E41511,Analytics,34,14,63917,92
E41512,Analytics,24,3,35000,75
E41513,Software,29,3,39578,79
E41514,Software,32,9,59339,93
E41515,Data,31,5,48014,81
E41516,Analytics,36,1,50263,63
E41517,MLOps,40,11,52793,72
E41518,Data,26,4,35000,69
E41519,ML,37,15,59483,70
E41520,ML,24,14,72167,86
E41521,Software,40,5,68990,74
E41522,HR,33,13,88587,80
E41523,Data,40,10,77598,71
E41524,ML,39,12,64386,68
E41525,ML,22,15,65936,74
E41526,ML,40,10,70542,71
E41527,Software,40,12,91571,75
E41528,Data,30,11,65830,74
E41529,Software,30,15,70019,91
E41530,MLOps,30,10,59152,82
E41531,Analytics,32,8,54400,85
E41532,AI,33,9,83313,77
E41533,ML,23,8,57929,76
E41534,AI,22,0,48795,73
E41535,Software,23,7,64063,73
E41536,ML,32,1,45096,55
E41537,ML,32,4,61555,88
E41538,Data,33,3,59507,88
E41539,HR,26,13,71075,82
E41540,HR,24,8,45681,78
E41541,ML,27,6,50305,79
E41542,AI,37,3,39129,89
E41543,Software,30,14,93540,64
E41544,Software,32,7,61377,84
E41545,ML,24,12,51274,77
E41546,HR,38,9,52640,77
E41547,Software,25,9,55830,66
E41548,Analytics,32,11,77879,85
E41549,ML,40,10,58763,56
E41550,MLOps,27,8,72007,76
E41551,MLOps,30,8,45266,75
E41552,Software,29,10,41675,92
E41553,AI,27,1,40197,81
E41554,HR,40,7,35000,77
E41555,Data,35,3,41044,57
E41556,Software,30,14,79351,67
E41557,Software,33,12,83683,82
E41558,ML,31,12,80276,78
E41559,MLOps,40,3,35000,80
E41560,Software,36,7,43466,75
E41561,Analytics,28,1,35000,63
E41562,MLOps,37,2,35000,79
E41563,AI,29,8,75010,84
E41564,MLOps,39,11,103335,77
E41565,Analytics,22,14,80127,82
E41566,HR,35,7,54225,76
E41567,MLOps,34,10,61140,81
E41568,ML,27,3,35173,72
E41569,Analytics,33,6,35000,71
E41570,AI,24,9,77583,85
E41571,MLOps,25,8,64655,63
E41572,Data,30,6,49392,70
E41573,Data,38,6,58375,72
E41574,Software,23,12,75475,63
E41575,AI,26,6,65586,85
E41576,MLOps,39,4,51078,89
E41577,MLOps,30,1,36366,79
E41578,MLOps,40,7,56903,68
E41579,ML,25,5,40612,70
E41580,ML,31,5,38048,78
E41581,Software,28,5,59799,73
E41582,Software,22,13,96967,84
E41583,MLOps,38,14,66168,74
E41584,Software,27,6,35000,84
E41585,Analytics,23,8,41064,77
E41586,AI,29,3,37432,73
E41587,Software,32,1,35000,95
E41588,MLOps,29,13,84675,75
E41589,Analytics,27,4,60945,61
E41590,MLOps,35,14,97585,72
E41591,Software,35,4,63496,72
E41592,MLOps,40,5,57068,64
E41593,Analytics,24,7,43219,77
E41594,ML,22,14,80323,71
E41595,MLOps,38,5,41822,66
E41596,MLOps,40,7,35000,79
E41597,AI,34,12,70656,93
E41598,MLOps,39,11,61729,88
E41599,MLOps,33,5,35622,73
E41600,ML,38,4,40940,78
E41601,MLOps,31,4,70080,73
E41602,MLOps,30,2,53180,71
E41603,Analytics,32,7,78371,78
E41604,Data,29,8,60644,76
E41605,HR,29,14,57165,84
E41606,Analytics,31,6,35000,76
E41607,ML,34,4,35000,74
E41608,Software,34,0,62337,75
E41609,ML,22,15,82289,72
E41610,Software,26,0,38565,83
E41611,Data,26,0,35000,80
E41612,ML,29,10,70183,82
E41613,HR,34,9,48139,99
E41614,Data,40,5,45493,55
E41615,Software,35,8,36182,96
E41616,Data,23,0,39373,80
E41617,Data,34,9,68162,89
E41618,MLOps,25,6,43814,71
E41619,MLOps,35,14,52350,94
E41620,Software,22,1,35000,89
E41621,ML,28,14,88077,77
E41622,Data,33,2,35000,55
E41623,MLOps,25,1,35000,70
E41624,Analytics,31,12,69947,80
E41625,ML,30,0,35834,70
E41626,MLOps,23,1,44453,95
E41627,Analytics,28,9,79552,63
E41628,AI,30,7,45661,87
E41629,HR,32,5,36172,73
E41630,MLOps,25,5,44014,75
E41631,Data,37,12,57817,81
E41632,MLOps,34,15,69240,81
E41633,Analytics,36,12,69225,62
E41634,MLOps,37,0,35000,72
E41635,ML,36,8,72091,74
E41636,Analytics,24,7,40901,78
E41637,ML,29,5,48524,70
E41638,ML,36,11,49604,64
E41639,Software,29,7,59398,77
E41640,Software,30,15,83210,82
E41641,Analytics,29,9,85451,78
E41642,ML,31,5,62074,80
E41643,MLOps,22,15,60270,65
E41644,MLOps,30,10,71282,78
E41645,AI,34,11,65671,90
E41646,Software,35,4,53593,77
E41647,MLOps,33,3,35000,73
E41648,Data,35,10,75050,74
E41649,MLOps,23,4,46423,70
E41650,AI,33,1,35000,71
E41651,MLOps,34,6,40176,71
E41652,AI,26,4,35000,77
E41653,AI,29,14,66570,84
E41654,ML,29,7,50935,70
E41655,Software,22,5,60731,84
E41656,Software,37,0,50042,78
E41657,Analytics,32,10,51309,83
E41658,ML,27,3,38114,69
E41659,ML,40,11,56694,76
E41660,ML,39,1,35000,74
E41661,Data,23,11,69619,73
E41662,MLOps,27,15,92964,66
E41663,Software,39,15,89797,89
E41664,Data,32,8,60424,70
E41665,Data,29,4,49726,72
E41666,HR,33,9,55574,72
E41667,Analytics,36,12,71639,80
E41668,Data,25,13,61786,81
E41669,HR,26,1,57996,66
E41670,Data,31,5,68703,72
E41671,Analytics,25,8,51018,73
E41672,Data,26,1,45434,87
E41673,Analytics,24,9,65656,82
E41674,AI,26,2,47179,74
E41675,Analytics,33,2,35000,93
E41676,MLOps,31,11,49727,84
E41677,HR,33,10,79076,62
E41678,Data,27,15,93363,61
E41679,Software,36,15,76905,80
E41680,ML,33,7,35000,87
E41681,Data,22,11,53661,64
E41682,HR,35,4,53835,91
E41683,AI,34,8,58271,73
E41684,ML,35,14,68495,80
E41685,AI,33,4,44163,78
E41686,ML,25,6,46478,58
E41687,MLOps,37,2,60047,86
E41688,MLOps,28,2,35000,60
E41689,MLOps,26,12,79578,60
E41690,ML,40,4,43575,75
E41691,Analytics,33,9,67315,61
E41692,AI,39,12,70134,79
E41693,MLOps,28,5,57774,66
E41694,Analytics,39,13,82673,68
E41695,Data,40,14,60776,83
E41696,HR,33,12,73380,84
E41697,Software,27,9,52532,77
E41698,HR,32,15,58186,63
E41699,Software,33,11,79926,70
E41700,Analytics,32,2,62611,72
E41701,ML,28,10,62836,71
E41702,Software,35,7,42592,76
E41703,AI,35,3,56106,56
E41704,MLOps,22,10,52955,80
E41705,MLOps,33,15,59430,73
E41706,Data,25,15,65581,72
E41707,MLOps,40,10,90561,81
E41708,HR,27,15,94735,82
E41709,ML,33,6,63372,61
E41710,ML,34,5,44821,76
E41711,ML,36,10,48449,79
E41712,Analytics,27,14,70181,77
E41713,AI,37,2,43253,84
E41714,Analytics,24,8,78326,72
E41715,ML,22,13,72076,78
E41716,HR,23,1,39175,63
E41717,Data,22,2,35000,73
E41718,ML,39,0,35000,99
E41719,ML,23,12,50657,88
E41720,Data,34,15,48029,93
E41721,Analytics,32,8,62716,81
E41722,Analytics,30,15,110860,76
E41723,ML,25,15,96259,82
E41724,Software,23,10,71356,86
E41725,MLOps,31,13,84851,79
E41726,MLOps,34,11,69479,96
E41727,AI,34,4,53997,80
E41728,Analytics,33,9,72104,69
E41729,HR,29,0,35584,66
E41730,Data,22,12,47867,81
E41731,ML,37,0,47026,73
E41732,HR,28,4,37824,99
E41733,Data,34,2,35000,77
E41734,Analytics,36,3,40573,78
E41735,ML,40,1,38534,78
E41736,MLOps,38,8,69840,81
E41737,HR,38,1,53914,70
E41738,HR,26,3,48628,70
E41739,HR,34,6,63247,70
E41740,Software,30,8,59511,75
E41741,Data,31,13,61957,68
E41742,Analytics,36,15,97746,75
E41743,ML,40,9,47612,73
E41744,Software,33,4,35000,82
E41745,AI,24,1,37083,79
E41746,AI,28,9,60153,78
E41747,Data,26,12,72545,85
E41748,MLOps,40,14,97697,76
E41749,Software,40,7,52918,75
E41750,HR,31,9,50057,55
E41751,Data,25,11,73130,85
E41752,ML,33,1,59043,69
E41753,Software,39,7,67297,73
E41754,AI,31,9,63557,81
E41755,AI,26,10,63652,78
E41756,HR,24,9,73100,63
E41757,AI,33,5,35000,68
E41758,Analytics,32,5,44606,71
E41759,AI,28,15,68435,92
E41760,Data,27,9,82346,75
E41761,MLOps,36,0,61117,68
E41762,MLOps,22,12,88209,82
E41763,AI,35,9,59174,67
E41764,MLOps,25,12,51680,97
E41765,HR,40,4,49022,69
E41766,Data,39,12,63335,79
E41767,Analytics,23,3,43807,85
E41768,ML,37,8,60584,63
E41769,Data,33,14,93920,57
E41770,Data,22,12,72506,65
E41771,AI,28,11,72408,85
E41772,ML,33,0,51742,72
E41773,Data,24,5,54013,76
E41774,Software,33,11,61526,89
E41775,Analytics,28,12,57436,63
E41776,AI,30,4,52280,81
E41777,AI,24,14,86517,92
E41778,Analytics,24,1,43095,87
E41779,Data,39,7,61764,90
E41780,Data,39,7,78236,76
E41781,ML,37,3,46668,81
E41782,ML,31,2,39541,78
E41783,Analytics,39,7,71773,80
E41784,Software,35,15,80424,69
E41785,Analytics,32,10,62858,66
E41786,Data,38,2,50876,66
E41787,Software,38,10,55058,79
E41788,Data,40,14,57400,56
E41789,MLOps,40,5,60628,74
E41790,ML,24,13,96787,83
E41791,Software,40,9,86215,95
E41792,Analytics,29,13,66327,76
E41793,Analytics,34,7,54435,58
E41794,AI,31,7,35000,86
E41795,Analytics,27,1,35766,82
E41796,MLOps,32,4,83541,67
E41797,Analytics,33,2,35000,78
E41798,ML,39,7,79909,95
E41799,MLOps,40,8,42493,63
E41800,Analytics,31,15,82823,96
E41801,ML,23,3,45944,78
E41802,Software,36,4,59418,67
E41803,ML,38,7,51098,79
E41804,Data,30,2,35000,69
E41805,Data,27,7,74653,99
E41806,AI,29,12,59812,77
E41807,ML,29,5,37939,85
E41808,Software,26,7,48817,69
E41809,Data,28,15,65676,73
E41810,MLOps,27,3,35000,61
E41811,ML,24,14,75950,57
E41812,HR,34,0,46414,76
E41813,Data,29,9,58993,72
E41814,Data,23,12,55894,80
E41815,ML,33,1,35000,76
E41816,Data,27,4,59689,72
E41817,MLOps,24,9,50573,82
E41818,ML,34,0,41182,78
E41819,AI,35,6,48541,78
E41820,Software,23,15,85701,82
E41821,MLOps,36,7,64344,62
E41822,MLOps,32,13,78427,74
E41823,Data,24,0,35000,67
E41824,HR,30,9,62320,70
E41825,Analytics,40,15,75107,70
E41826,ML,23,9,75591,81
E41827,Analytics,31,5,56356,71
E41828,Data,23,3,35000,65
E41829,ML,25,1,48587,84
E41830,HR,33,6,57506,78
E41831,ML,33,10,38382,69
E41832,Data,32,9,53198,59
E41833,Analytics,33,15,93323,78
E41834,Analytics,35,4,49922,71
E41835,ML,30,8,74633,71
E41836,Analytics,33,10,71887,68
E41837,AI,38,10,69011,81
E41838,Software,31,10,71919,99
E41839,ML,24,9,57428,76
E41840,ML,30,14,89563,73
E41841,HR,35,5,51553,75
E41842,AI,28,1,40836,68
E41843,Data,28,15,96410,84
E41844,AI,22,0,45910,72
E41845,ML,39,15,85640,84
E41846,HR,23,0,35000,79
E41847,Analytics,38,12,65957,73
E41848,Software,32,15,80155,74
E41849,Analytics,36,5,35000,67
