Customer_ID,Age,Annual_Income,Credit_Score,Account_Tenure_Years,Monthly_Spend,Support_Calls,Late_Payments,Login_Frequency,Churn
C02249,27,53185,639,10.3,210.1,4,0,20.9,0
C00482,54,59152,625,0.2,115.81,1,1,23.1,0
C04234,31,81592,746,5.9,122.83,1,1,16.9,0
C04306,51,52840,690,3.8,201.73,3,0,11.6,0
C03579,56,34954,740,2.8,178.78,2,0,11.5,0
C04126,41,73782,712,4.2,195.32,4,1,12.5,1
C03563,37,52173,621,5.9,283.77,5,1,16.7,0
C03316,54,63496,688,5.0,126.14,2,1,18.5,0
C01763,21,71832,452,4.3,221.71,2,0,19.9,0
C03539,42,18000,610,6.4,294.8,2,0,31.3,0
C04804,52,47480,626,4.2,183.84,1,2,21.4,0
C00751,59,35473,691,0.2,230.41,2,0,16.7,0
C03620,24,60306,709,5.2,122.89,1,0,18.4,0
C01786,30,65570,688,2.5,257.64,2,2,22.7,0
C04271,52,48436,634,6.5,157.69,2,0,22.9,0
C03384,57,46919,639,6.4,218.08,1,0,15.7,0
C04349,51,55978,587,0.9,20.0,0,3,14.9,0
C00406,41,76464,767,8.1,267.92,1,0,28.1,0
C00758,36,71567,623,4.0,74.56,4,2,19.5,0
C02712,21,62424,700,3.7,240.86,0,0,12.3,0
C02671,52,67050,738,6.1,145.07,0,1,9.6,0
C03984,47,51065,729,8.3,131.2,1,1,21.0,0
C00098,48,66812,639,0.2,86.93,1,0,15.7,0
C01334,53,26714,690,10.6,261.82,2,2,17.0,1
C04452,31,36946,685,4.7,171.95,0,1,21.4,0
C02792,27,60038,764,5.0,289.69,2,0,21.7,0
C02855,49,43504,726,4.5,90.15,1,2,30.3,1
C00187,27,54165,653,2.3,219.16,4,1,8.9,1
C04004,38,76948,640,5.0,133.08,1,0,13.4,1
C02724,36,88477,656,10.9,232.18,6,1,22.7,0
C03584,33,21966,783,3.4,162.32,4,3,18.3,1
C02059,36,44484,679,2.1,124.3,2,2,17.5,0
C01320,36,72546,699,6.6,287.92,0,1,13.5,0
C00149,53,30877,677,4.5,165.99,4,1,17.4,0
C00029,42,41386,766,5.9,161.83,1,1,14.9,0
C04141,50,67669,558,2.9,246.91,0,0,27.0,0
C04010,25,45035,663,1.9,133.1,4,1,19.0,1
C03364,53,39835,691,2.1,169.42,2,0,24.3,0
C00693,58,63062,712,5.4,20.0,2,1,8.8,0
C02867,33,62379,662,2.9,231.66,4,1,24.8,0
C03777,42,55308,590,6.3,146.46,2,1,15.4,0
C01387,43,52333,599,10.5,161.36,1,0,13.0,0
C01846,45,31392,694,1.2,157.87,1,1,20.8,0
C04731,57,61666,642,5.3,328.97,5,0,14.1,0
C00130,46,60719,667,6.2,166.46,2,1,17.8,0
C01600,49,52760,667,6.0,232.24,2,2,18.3,0
C03630,54,18000,464,5.1,132.7,1,1,8.4,0
C04504,51,66502,721,2.6,191.46,4,1,18.1,0
C00702,45,53291,663,11.8,157.24,5,2,17.6,0
C03983,47,73632,644,5.1,56.0,2,1,17.4,0
C03029,29,59038,648,0.2,222.19,1,4,22.5,0
C02970,46,30351,565,6.6,112.52,1,2,19.1,0
C04357,59,53152,634,5.2,129.29,3,1,17.8,0
C01709,30,44721,713,4.3,79.29,2,1,16.5,0
C02954,38,72825,736,0.2,173.01,4,2,15.1,0
C00455,44,46593,643,4.0,136.7,1,0,14.0,0
C02869,55,54604,610,5.4,141.56,0,1,22.9,0
C02041,32,80406,613,7.5,323.84,1,3,14.1,1
C01773,35,80787,690,5.8,169.14,3,3,16.2,0
C02316,21,97862,464,0.6,275.82,4,2,23.8,0
C00610,55,37925,688,3.1,234.05,1,4,20.8,1
C00168,27,49117,643,4.7,69.64,2,1,23.2,0
C00731,50,67946,632,5.3,226.97,3,0,7.8,0
C04249,57,47527,629,1.2,172.46,3,1,26.2,0
C03359,28,50336,647,1.9,158.41,6,0,24.9,0
C02075,48,39156,640,11.5,160.71,0,2,15.0,0
C04040,35,46595,584,3.4,155.26,2,0,14.0,0
C03701,27,47281,583,0.2,49.3,3,3,13.3,0
C01623,57,53590,563,0.2,91.69,5,1,31.9,0
C00588,24,60357,694,7.8,233.36,2,2,21.3,0
C01402,30,96093,510,4.1,140.08,3,1,13.5,1
C03046,56,19682,683,3.9,165.04,4,1,10.3,0
C03225,45,46672,632,4.9,161.35,0,0,13.3,0
C01701,31,56415,651,5.5,192.43,1,1,13.7,0
C03089,30,60357,689,4.3,229.81,1,0,23.3,0
C04391,28,60213,567,9.3,123.8,0,0,32.2,0
C02982,23,56484,688,9.6,63.67,1,0,19.7,0
C00041,27,56607,713,7.8,165.46,3,1,16.7,0
C01380,42,51163,600,8.2,191.89,3,4,32.0,0
C02090,21,60495,793,3.0,267.21,1,0,14.1,0
C02176,51,54371,695,4.1,243.75,2,2,16.9,0
C03218,38,59293,509,9.9,100.79,4,0,17.9,0
C02886,27,60985,718,5.8,236.23,2,0,22.5,0
C00075,48,51771,495,0.2,226.08,2,1,14.0,0
C03910,57,52167,726,1.4,221.34,1,4,21.5,0
C04965,58,67147,763,4.5,81.37,0,1,15.8,0
C02658,31,52967,560,9.8,127.53,1,0,21.7,0
C03181,29,61035,748,5.7,184.08,4,0,26.8,0
C02077,39,52932,712,4.5,159.65,5,1,22.5,0
C00442,33,57125,583,2.9,264.98,4,3,22.2,0
C04052,36,68020,672,5.3,192.72,0,1,4.8,0
C02052,33,22715,810,2.1,185.81,1,2,22.9,0
C02542,59,59135,701,10.5,220.58,5,2,25.9,0
C03307,32,71757,676,0.6,183.14,2,0,13.9,0
C01302,37,68500,706,6.1,75.78,2,1,17.6,0
C01782,34,84252,623,8.9,283.09,1,0,17.3,0
C04815,50,56092,717,9.2,247.78,2,2,2.7,0
C03431,30,47468,644,3.1,259.03,2,1,15.7,0
C01305,45,50770,552,5.9,140.84,1,2,8.1,0
C00237,47,69935,672,6.2,207.45,4,0,17.7,0
C02600,36,75586,566,8.3,266.07,5,0,19.3,0
C00521,35,76149,667,7.6,131.5,1,1,27.8,0
C02574,36,68251,666,5.6,160.24,3,2,14.4,0
C03281,24,29343,693,0.2,30.49,3,1,15.0,0
C03187,51,18000,664,9.5,253.83,3,1,11.3,0
C02769,40,63061,701,3.3,149.65,5,1,10.6,1
C00736,47,32529,567,3.4,195.91,4,0,23.4,0
C04704,55,61524,652,11.6,167.36,2,1,20.2,1
C04930,29,44112,743,0.2,81.02,2,1,14.0,0
C02107,51,44673,850,5.3,154.45,1,0,17.8,0
C02680,35,77226,586,3.0,212.41,3,2,14.4,0
C03230,54,47378,542,7.2,126.74,1,1,22.9,0
C02762,38,39992,795,5.0,159.4,1,0,23.1,0
C00593,30,42477,699,4.2,158.7,2,0,12.9,0
C01304,56,74490,527,9.1,94.53,0,1,25.2,1
C01388,34,43378,780,4.7,193.17,3,0,14.1,0
C04696,54,67640,688,8.2,218.17,1,3,6.2,0
C04527,21,37470,710,10.7,65.89,1,0,18.6,0
C03948,35,54850,619,4.0,168.98,0,1,10.6,0
C01891,28,57274,685,5.9,196.67,2,1,21.3,0
C02988,52,70282,633,6.0,128.58,3,0,6.9,0
C04925,34,65303,582,6.1,185.17,2,0,17.7,0
C03298,57,64805,726,6.2,170.67,2,2,20.1,0
C00905,39,55974,697,7.9,189.67,3,0,11.0,0
C04610,38,27914,684,6.1,124.73,3,0,19.1,0
C01280,55,75805,729,1.9,223.36,2,1,20.7,1
C00934,46,50829,815,12.9,101.45,2,0,13.6,0
C04900,44,27139,744,4.6,106.43,3,0,19.5,0
C02309,33,81774,594,2.3,336.54,4,1,9.6,0
C01556,27,68428,602,8.2,119.63,0,2,22.1,0
C04534,51,31256,555,2.2,216.85,0,2,13.7,0
C03191,21,61692,609,0.8,217.19,1,2,18.8,0
C04442,35,39542,621,5.3,200.93,2,1,26.3,0
C00707,21,61277,628,2.8,234.7,2,0,21.4,0
C04691,21,43439,688,0.2,195.81,0,1,20.2,0
C03071,37,56125,685,4.6,20.0,1,1,15.9,0
C00746,35,42672,799,8.5,57.88,3,2,18.2,0
C03595,30,86997,606,0.2,191.58,2,1,9.0,0
C01940,29,49294,730,4.7,175.38,2,0,18.0,0
C04401,36,50512,602,7.7,154.86,0,1,23.0,0
C02863,54,75265,581,4.7,297.55,1,1,19.7,0
C03997,22,73588,611,4.9,141.6,2,2,24.8,0
C00514,53,84264,666,7.1,200.64,1,0,15.3,0
C00082,38,49429,709,5.8,116.02,1,1,25.3,0
C04977,43,63238,687,5.6,146.72,2,3,21.4,0
C01309,37,51589,740,8.6,127.75,1,1,15.7,0
C04615,43,70916,719,6.8,160.56,1,2,20.1,0
C00915,44,54161,622,11.7,126.17,1,1,22.8,0
C03453,39,61507,681,5.0,116.68,0,1,17.8,0
C03696,46,60331,669,6.8,178.35,1,0,7.3,0
C04805,48,40466,726,3.9,45.41,2,0,14.0,0
C03157,51,64493,696,7.5,246.42,2,0,15.6,0
C02199,43,54365,735,1.9,296.4,4,0,21.6,0
C04233,45,63221,621,10.3,197.19,2,1,11.7,0
C00775,54,76405,592,0.5,188.14,0,1,6.7,0
C00330,43,94521,602,7.2,46.92,1,2,8.2,1
C02055,49,32679,539,2.2,106.88,3,0,21.5,0
C02002,23,55290,640,10.7,231.31,4,1,7.1,0
C00944,39,47337,773,2.5,242.24,2,0,11.4,0
C00823,26,50304,656,5.9,128.79,2,0,18.4,0
C04528,24,50671,757,7.0,173.11,2,0,15.9,0
C00910,24,18000,513,2.1,210.05,6,0,26.5,0
C02517,48,58818,726,10.2,119.15,1,0,23.3,0
C00182,27,76993,562,9.0,46.07,0,1,21.8,0
C00165,37,29979,674,5.3,245.92,1,1,21.5,0
C01524,27,39479,601,0.2,156.68,2,0,21.6,0
C00452,57,56179,736,3.8,210.15,2,1,11.7,0
C02539,42,33418,747,4.0,242.55,2,0,22.1,0
C04138,31,61235,803,8.0,129.98,2,2,14.4,0
C04776,22,54017,755,8.8,179.72,1,0,24.1,0
C01312,34,35922,765,5.6,262.84,2,1,18.2,0
C03150,25,59804,624,8.2,143.66,0,1,18.9,0
C01112,30,61146,744,7.7,226.35,2,1,24.5,0
C04548,54,55513,651,5.4,172.71,4,1,14.3,0
C04086,46,50413,641,2.5,162.29,0,0,26.5,0
C03490,49,37580,558,4.5,158.07,3,1,18.2,0
C01288,30,49378,670,8.8,284.66,3,1,19.2,0
C04178,49,60887,767,6.5,242.43,2,0,18.0,0
C04646,37,29727,685,3.1,170.43,1,0,19.9,0
C03681,49,66726,621,4.2,198.76,4,0,28.7,0
C04512,41,64319,648,6.7,217.89,1,1,17.3,1
C04169,41,80256,710,0.2,144.25,2,0,11.3,0
C03301,46,27719,603,10.9,280.44,3,1,19.5,0
C03311,41,42283,728,2.4,153.24,4,3,24.5,0
C04557,27,44212,593,5.3,192.74,2,1,30.6,0
C03126,56,49846,629,4.5,198.84,0,1,14.1,0
C00328,22,52544,754,9.4,189.31,5,1,22.9,0
C01791,44,58065,737,2.3,26.27,3,2,14.7,0
C02491,34,58852,677,4.3,202.42,3,0,25.9,0
C02007,38,34836,826,5.4,175.22,3,0,17.6,0
C02008,27,61092,768,3.0,222.46,3,0,25.2,0
C01859,41,55154,636,0.2,129.54,2,2,27.7,0
C04686,50,57219,650,5.1,168.73,1,2,20.9,0
C00313,25,66252,642,7.2,102.93,0,0,16.2,0
C00833,39,43505,730,8.2,177.94,2,0,15.5,0
C03080,38,33851,727,8.0,35.79,2,0,24.9,0
C04718,60,60065,643,0.2,171.85,3,3,7.8,1
C03463,55,65749,668,8.3,237.0,2,2,18.4,0
C01202,40,49104,719,8.3,213.62,4,0,20.6,0
C04392,53,47203,693,5.2,220.23,2,1,10.0,0
C03548,56,50291,712,8.6,343.26,3,1,23.7,0
C04923,43,75240,604,6.7,213.06,4,2,13.3,0
C02135,38,49704,607,3.9,204.65,1,0,20.9,0
C03452,23,80110,662,2.7,163.53,0,3,13.9,0
C02210,26,53743,517,4.6,189.18,1,1,3.9,1
C01902,42,21172,680,5.9,121.87,2,2,14.5,0
C01482,21,33674,646,3.1,29.42,2,0,13.4,0
C00778,25,27338,804,4.0,143.88,1,0,20.0,0
C00800,38,60054,651,8.4,126.7,0,0,19.1,0
C03715,50,59299,671,5.2,254.41,1,0,6.7,0
C03943,58,46949,748,0.2,152.78,3,3,20.7,0
C00055,40,63296,746,7.7,143.24,1,2,22.5,0
C02973,44,51119,516,4.0,156.9,2,0,5.8,0
C03336,30,31938,715,6.5,183.23,2,1,12.3,0
C01921,36,61725,733,4.1,88.56,1,1,18.5,0
C03716,32,45451,850,5.7,20.0,3,1,14.2,1
C04647,50,67477,641,10.3,183.66,3,3,23.8,0
C00947,59,43065,664,3.9,301.04,2,4,16.7,0
C01702,28,84916,614,0.2,176.71,1,0,19.4,0
C03294,32,72018,596,3.4,257.65,1,1,15.6,0
C02162,30,74456,749,8.0,198.52,3,1,22.4,0
C01137,49,56177,611,1.7,150.33,0,1,12.6,0
C00988,33,56607,668,7.7,192.84,3,1,18.6,0
C02550,26,71162,793,6.3,303.54,2,1,20.4,0
C00194,35,46222,697,3.8,268.67,4,1,7.3,0
C03058,26,43863,661,7.8,275.06,4,0,17.3,1
C03247,51,50965,730,3.0,143.9,2,0,23.4,0
C01395,29,34259,541,9.6,273.49,3,3,21.5,0
C02638,50,51688,689,3.3,221.48,1,2,27.8,0
C00769,26,70255,590,9.7,198.97,3,0,17.5,0
C04703,42,69595,692,4.5,253.51,4,0,23.3,0
C03091,34,41586,618,4.9,166.5,2,2,2.1,0
C03496,42,32746,839,8.1,334.83,1,4,28.8,0
C03216,31,58664,590,2.9,152.03,2,1,8.0,0
C00286,58,35471,671,0.5,255.01,2,2,15.5,0
C04939,32,71359,650,8.1,200.56,3,0,19.6,1
C00429,22,56755,680,1.6,151.95,2,0,9.7,0
C04449,43,53615,621,7.1,142.31,1,2,18.9,0
C02333,31,53928,565,6.5,93.27,2,0,20.4,0
C02718,48,57652,558,5.1,156.37,2,0,14.7,0
C02080,26,37190,746,3.6,152.37,2,2,19.8,0
C03390,48,25320,664,7.5,239.01,2,0,16.5,0
C00723,54,41234,585,4.7,90.51,1,1,15.2,0
C00952,33,51097,715,5.7,229.6,1,1,14.1,0
C04384,43,34322,739,9.6,285.53,2,2,28.3,0
C04367,27,55750,703,4.7,72.25,2,0,20.7,0
C02263,22,42899,631,2.2,202.22,4,0,29.4,0
C00990,52,62893,740,0.2,206.74,1,0,16.2,0
C03213,34,55111,715,5.9,229.71,0,1,15.6,0
C01760,44,51140,660,7.0,264.56,3,3,26.6,0
C04580,32,77373,740,2.7,177.23,3,3,18.1,0
C00327,30,51335,663,11.0,133.72,4,0,19.4,1
C02609,42,55468,750,3.7,148.96,0,0,22.3,0
C01384,56,38122,728,4.8,161.44,0,3,4.9,0
C01725,42,70923,606,9.3,120.07,4,3,14.3,0
C01087,53,74605,700,4.7,21.0,0,1,18.7,0
C02524,37,60094,753,3.8,76.03,0,0,30.4,0
C00342,32,54153,722,4.8,199.99,0,0,16.8,0
C03702,30,44837,687,6.1,210.66,2,2,20.7,0
C00148,30,65695,651,1.7,28.96,2,2,23.1,1
C00689,38,47102,725,8.3,184.46,2,2,14.4,0
C03433,29,74218,710,10.3,221.03,3,1,19.7,0
C01108,57,29439,746,2.1,165.19,5,2,22.5,0
C00849,53,46255,722,10.6,278.12,2,1,21.9,0
C00967,45,56941,626,0.2,212.33,5,0,19.5,0
C04728,56,47674,613,3.2,149.66,1,0,19.7,0
C01493,22,56022,774,9.4,208.84,1,1,6.4,1
C03954,39,65825,693,2.8,203.05,2,0,16.9,0
C02204,34,51456,718,5.7,286.53,0,2,20.1,0
C02714,41,23241,743,6.0,122.31,0,0,16.9,0
C00662,50,56977,752,2.3,294.83,3,1,32.8,0
C01003,43,46926,587,5.8,247.55,0,1,5.8,0
C00063,35,68579,628,4.2,105.59,3,0,15.1,0
C00285,38,37456,660,4.1,62.28,1,2,24.6,0
C02225,37,18000,601,2.3,197.83,4,0,14.6,0
C04707,39,73138,671,6.9,196.87,1,1,3.7,0
C01880,25,48363,797,7.6,256.83,2,1,17.8,0
C03573,48,70967,759,3.6,67.25,2,1,11.4,0
C04858,46,53221,792,2.8,124.25,4,5,7.4,0
C01204,51,55775,661,6.0,326.67,3,2,22.4,0
C01991,42,48656,617,8.3,20.0,5,2,17.3,0
C00025,52,48085,694,3.6,60.76,4,3,15.4,0
C04853,25,55734,684,6.8,207.93,0,2,14.6,0
C04103,28,18000,628,10.2,177.53,3,1,6.6,0
C04168,28,55958,611,0.2,162.49,0,0,17.7,0
C00763,58,70313,616,0.2,146.41,1,1,25.9,0
C00876,41,50303,670,10.8,166.12,1,2,9.9,0
C04743,38,41405,714,7.7,218.33,3,1,26.4,0
C00939,39,53898,665,8.5,220.21,3,0,26.0,0
C02688,43,34493,600,1.6,209.01,2,1,19.3,0
C03601,38,68152,680,3.8,202.31,0,1,15.0,0
C02395,39,57812,664,5.0,159.47,1,2,13.5,0
C04568,49,49101,494,7.3,153.33,1,0,16.0,0
C04981,57,62389,606,8.6,135.64,3,0,13.3,0
C04125,52,44422,677,11.1,128.8,2,2,16.4,0
C04565,56,33180,682,4.1,143.08,2,2,26.9,0
C00386,25,69710,829,7.0,70.73,3,1,26.5,0
C03878,30,47455,804,5.9,301.1,2,1,31.3,0
C04371,43,46898,611,4.2,81.29,3,1,20.3,0
C04570,29,45076,671,0.5,142.25,2,0,18.6,0
C00537,39,52066,681,9.6,142.42,2,4,14.6,0
C02292,33,68497,645,4.8,204.79,0,1,19.2,0
C04666,54,69854,598,9.6,98.18,6,0,7.1,0
C03875,45,34423,554,8.7,262.7,1,2,13.9,0
C00937,27,83176,782,6.1,164.03,1,1,14.6,1
C03738,42,49283,659,9.3,215.71,1,1,3.7,0
C04729,25,78161,606,0.6,325.21,2,1,21.0,0
C02361,46,84655,653,1.4,231.82,3,0,16.5,0
C03508,53,61402,759,2.9,333.02,1,1,23.5,0
C00202,57,47295,776,5.2,210.5,4,1,22.6,0
C03209,37,46778,738,7.9,238.25,1,2,13.0,0
C01333,37,53932,701,2.9,216.09,2,3,18.4,0
C03017,42,39053,753,8.9,96.42,1,0,26.2,0
C03503,33,70734,544,8.3,266.58,4,1,15.4,0
C02709,50,64922,695,2.5,191.7,1,2,17.3,0
C04022,22,57192,537,6.7,227.38,1,3,16.9,0
C01855,25,48349,672,2.3,176.08,1,2,16.3,0
C04470,50,42363,687,9.3,213.31,2,1,17.3,0
C02873,53,26027,727,0.8,88.05,2,0,14.9,0
C03031,50,41776,587,0.2,326.05,4,2,10.9,0
C01206,57,58850,783,4.5,20.0,2,1,11.2,0
C01646,32,55924,693,0.2,126.05,0,4,20.2,0
C03418,56,62240,763,6.4,121.16,4,2,17.2,0
C03477,42,95658,657,1.5,58.32,2,2,18.1,0
C02862,58,50332,650,1.5,112.84,1,1,20.2,0
C01793,34,53819,668,5.3,28.5,3,1,30.0,0
C03798,23,73398,659,1.7,108.19,2,1,16.3,0
C03369,37,66566,828,3.5,118.93,1,1,15.4,0
C03368,32,68251,831,0.7,202.85,1,0,23.2,0
C03534,60,33969,682,4.7,130.32,3,1,21.1,0
C03450,40,51750,757,1.6,196.25,6,1,13.0,0
C00604,26,76353,750,7.3,121.9,3,0,8.9,0
C03057,53,38640,635,6.3,136.76,4,3,19.9,0
C04532,26,62983,733,4.9,42.33,1,1,14.6,0
C00127,24,77101,641,5.8,151.32,2,1,20.2,1
C03877,48,56540,695,5.3,324.84,2,3,11.7,0
C02936,30,44993,641,5.3,148.79,2,0,20.6,0
C03532,23,46532,684,7.7,224.53,4,1,8.0,0
C02731,59,86734,666,3.3,183.57,1,1,12.8,0
C00828,56,49342,723,12.6,173.13,2,0,12.6,0
C01640,31,54704,704,4.1,134.56,2,1,9.8,0
C00985,44,30924,686,0.2,202.48,0,2,12.5,0
C03282,51,46848,671,3.7,190.59,0,0,25.9,0
C04972,36,43715,781,0.2,65.61,4,0,18.6,0
C02189,39,59699,717,6.7,243.4,0,0,5.9,0
C04613,52,77433,648,2.6,100.61,1,2,25.4,0
C02444,29,72690,628,6.1,131.15,1,2,8.8,0
C00363,29,59175,688,7.5,141.81,2,1,21.3,0
C02350,41,41789,666,3.1,127.91,6,1,19.6,0
C00346,31,53372,572,2.6,241.58,4,1,14.3,0
C00815,52,56612,571,1.6,194.49,1,1,11.0,0
C03206,48,33546,738,0.9,85.56,1,0,20.4,0
C04161,37,52815,645,7.7,108.58,3,0,10.0,0
C04796,28,40867,775,4.3,134.23,3,1,10.0,0
C03326,52,63777,728,0.2,252.63,0,0,21.2,0
C04107,25,51125,658,6.2,197.98,2,1,13.5,0
C02117,59,59777,769,0.2,278.29,1,2,19.3,0
C01835,37,76127,591,10.2,132.32,2,1,22.8,0
C00794,54,37726,694,0.8,233.05,6,3,15.1,0
C04947,35,43823,626,3.5,158.19,1,2,20.0,0
C02675,58,57569,609,4.6,195.72,2,1,16.3,0
C00095,56,62204,612,6.2,141.32,1,4,17.0,0
C03757,46,57178,609,2.0,183.75,1,1,15.9,0
C02892,43,68386,709,3.9,231.63,2,1,4.2,0
C02372,53,52791,679,8.8,20.0,0,0,23.0,0
C04150,36,47137,603,4.9,139.09,3,0,16.3,0
C04433,56,55016,657,8.2,187.46,1,0,19.0,0
C03229,50,50078,663,2.0,176.12,3,0,15.3,0
C02854,24,60960,663,8.5,300.73,3,0,15.9,0
C02913,39,48561,752,0.2,212.28,4,1,31.0,0
C01866,37,55568,624,1.3,275.51,5,1,16.9,0
C01858,44,46079,675,0.2,219.38,2,0,11.0,0
C02646,21,62197,671,4.8,293.21,2,1,30.9,0
C02244,25,46106,763,9.2,121.21,2,1,21.6,0
C02337,39,42247,699,3.0,334.5,1,3,18.4,0
C00951,24,41442,633,0.2,251.39,0,1,13.8,0
C03069,26,48890,570,0.8,225.33,0,1,17.5,0
C01121,21,65760,689,5.9,229.84,3,2,20.3,0
C02598,49,27876,830,5.1,237.38,4,1,13.3,0
C02205,39,40831,793,6.5,195.7,1,2,12.8,1
C00420,41,36139,677,3.0,231.14,0,1,18.6,0
C00923,38,59547,701,9.2,230.06,1,0,19.6,1
C01255,46,54243,583,0.7,208.64,1,0,25.9,0
C00478,21,45333,563,8.2,169.15,3,2,14.2,0
C02036,54,54371,637,3.2,92.93,3,0,9.6,0
C01203,60,75511,648,0.5,23.36,1,1,15.6,0
C02627,60,83707,705,8.0,109.3,1,1,13.8,0
C04819,42,63326,620,4.4,277.83,4,1,17.4,0
C01971,54,73540,666,5.4,213.62,3,2,17.8,0
C03111,42,58694,744,6.7,152.84,3,1,6.1,0
C04019,28,56169,555,2.7,83.18,4,4,17.3,0
C02152,33,59955,649,0.2,161.07,4,0,24.9,0
C03688,58,32947,588,0.6,52.19,0,1,26.3,0
C01998,60,39696,591,9.0,270.03,1,1,18.3,0
C04034,32,51286,850,5.3,384.25,1,0,18.2,0
C03055,52,47605,715,8.2,296.38,2,0,23.7,0
C01249,34,74242,737,10.5,232.39,1,0,28.7,0
C02193,32,47922,602,7.0,211.15,5,1,20.6,0
C02713,58,45638,672,5.7,20.0,0,1,20.2,0
C00993,28,50739,748,6.1,207.66,4,1,24.6,0
C02191,35,18000,625,2.1,373.54,3,0,13.4,0
C03763,44,70391,733,7.5,167.15,3,1,21.8,0
C03598,43,34829,697,7.2,203.67,2,1,25.0,0
C01319,38,54024,778,7.3,138.33,2,2,22.3,0
C01864,35,19329,589,5.0,187.1,2,0,18.3,0
C02344,50,63689,720,9.8,181.56,1,0,20.0,0
C02450,27,53646,817,9.3,276.48,2,3,15.6,0
C02137,42,57231,733,5.8,344.0,1,1,11.3,0
C01066,36,34092,654,3.6,111.32,1,2,15.8,0
C04961,36,26635,678,8.3,221.61,2,1,26.9,1
C02622,36,68364,611,4.2,258.99,2,2,9.0,0
C00078,30,27993,713,7.4,215.53,2,1,13.0,0
C02899,52,53794,667,2.3,40.87,1,1,12.8,1
C01315,57,48338,779,5.8,245.15,3,0,18.1,0
C04373,30,57010,599,4.8,237.68,3,0,20.3,0
C00873,25,72029,821,1.1,138.95,1,1,20.9,1
C03851,50,36231,663,3.6,201.19,1,3,18.5,0
C04788,21,44833,615,7.6,302.13,1,1,13.8,0
C02966,44,74308,689,7.4,48.67,2,1,23.8,0
C03392,41,43440,735,9.4,208.62,1,0,23.6,0
C02561,44,30227,783,6.2,231.19,1,3,16.1,0
C04897,55,52051,736,3.2,253.11,2,0,13.8,0
C02636,22,45421,665,0.2,213.36,4,2,5.5,1
C03531,36,49075,764,3.5,132.74,4,0,33.1,0
C00376,24,59484,750,4.7,121.37,0,2,23.3,0
C01909,22,39592,608,1.8,190.64,4,4,16.5,0
C04333,55,36482,684,5.2,117.81,4,2,18.7,0
C04380,58,72582,595,6.5,191.53,2,3,8.0,0
C04028,38,39945,668,6.4,226.36,2,0,11.7,0
C01605,25,68341,589,5.2,206.6,2,0,10.4,0
C01119,49,75719,595,4.6,105.09,1,1,26.6,0
C03678,51,51035,629,0.2,189.84,1,1,31.7,0
C03491,25,38177,657,8.9,87.47,1,1,11.4,0
C04865,56,42158,766,7.2,155.25,2,0,21.8,0
C02959,41,58544,652,6.9,202.15,4,1,15.7,0
C01995,51,59997,673,2.3,165.31,2,3,17.1,0
C04956,28,78207,727,8.3,177.97,1,0,11.7,0
C04356,53,70758,604,1.5,104.28,2,0,8.6,0
C02377,55,77046,621,4.1,258.66,2,1,19.2,0
C01343,25,81718,585,6.2,204.8,2,1,16.2,0
C00321,33,27680,719,6.4,57.71,1,1,26.2,0
C01620,60,61229,744,8.6,119.02,4,1,14.6,0
C03714,29,69825,745,6.3,229.6,2,1,21.1,0
C02061,56,66243,660,6.4,125.48,0,2,21.2,0
C02220,28,68285,699,5.2,170.75,4,0,16.4,0
C01674,51,43996,622,6.2,244.3,1,1,23.4,0
C00261,52,61005,803,11.2,226.71,3,0,20.5,0
C04418,27,56145,743,6.3,196.85,5,2,19.8,0
C02040,38,45385,717,2.2,243.88,3,1,23.5,0
C00902,22,57664,700,4.9,191.33,1,2,21.3,0
C03745,30,52426,468,3.0,20.0,3,1,18.6,0
C02027,45,81784,692,4.4,252.88,1,1,20.1,0
C01918,40,46054,634,3.3,264.92,2,1,33.0,0
C01829,45,60906,658,13.6,225.23,1,0,21.1,0
C01574,53,55078,640,5.0,214.1,3,1,13.6,0
C04395,41,81613,691,0.2,262.79,0,2,31.2,0
C04209,30,61346,627,8.2,145.5,2,1,18.3,0
C00225,49,65366,695,2.6,185.26,3,0,27.2,0
C00724,25,37174,651,9.7,162.77,1,2,22.4,0
C04486,35,67196,632,5.4,196.26,1,0,5.0,0
C01142,34,58048,630,8.4,109.01,3,1,24.7,0
C02763,35,49091,670,1.1,39.4,4,1,24.9,0
C00847,27,47579,651,3.9,96.4,1,0,20.7,0
C02552,33,66710,686,1.3,224.89,4,2,24.3,0
C02929,28,56137,833,9.8,291.7,1,1,16.8,0
C00118,26,80236,655,5.2,286.09,2,0,24.1,0
C00646,34,45024,850,11.0,180.44,3,2,22.5,0
C00004,38,67287,681,1.2,184.13,1,1,21.3,0
C04171,35,56223,757,5.8,269.29,3,1,27.2,0
C00468,44,21474,562,3.2,163.2,2,1,9.3,0
C00006,55,48953,603,2.6,144.83,4,0,15.4,0
C00920,46,35772,679,5.3,310.07,2,1,15.9,0
C02596,27,42636,788,0.9,271.32,0,0,20.4,0
C01064,49,39451,658,7.2,190.46,0,1,10.7,0
C02591,23,65696,606,7.1,199.84,2,0,29.9,0
C00243,24,74303,698,7.8,203.48,1,1,14.5,0
C01161,44,30283,806,7.8,193.47,0,0,8.4,1
C02871,32,66386,768,5.8,144.96,2,0,24.3,0
C03736,29,67685,619,4.6,135.61,2,0,16.0,0
C02398,32,37913,718,11.9,209.36,3,0,20.0,0
